linear_velocity_x,linear_velocity_y,angular_velocity_theta,current_pos_x,current_pos_y,current_pos_theta,desired_pos_x,desired_pos_y,desired_pos_theta,time_in_seconds
0.0566554069519043,-0.0028395652770996094,-0.008068260736763477,-1.2662304639816284,0.05102592706680298,-0.056040141731500626,-1.184447351412839,0.048968966545856925,-0.02019054840240327,0.7672572135925293
0.06115913391113281,-0.003232508897781372,-0.006759565323591232,-1.2631725072860718,0.05086430162191391,-0.056378088891506195,-1.1780931196613114,0.048849514162236395,-0.02138999725872619,0.782520055770874
0.06535530090332031,-0.003649294376373291,-0.0047136289067566395,-1.2599047422409058,0.050681836903095245,-0.05661378428339958,-1.1691564102749028,0.04867107939924858,-0.02308330344162362,0.8029947280883789
0.06996393203735352,-0.0042998045682907104,-0.0014541327254846692,-1.256406545639038,0.05046684667468071,-0.05668645724654198,-1.1618052927267453,0.04851525867703165,-0.0244817902126951,0.8192331790924072
0.07518529891967773,-0.004335865378379822,-0.0005020429962314665,-1.2526472806930542,0.05025005340576172,-0.05671153590083122,-1.155194022443446,0.048368223897873826,-0.02574387598578063,0.8333899974822998
0.08048772811889648,-0.004725232720375061,0.0009974940912798047,-1.2486228942871094,0.050013791769742966,-0.056661661714315414,-1.144438233805858,0.0481152260912872,-0.027805990206626243,0.8553636074066162
0.08587121963500977,-0.0057522207498550415,0.002136466559022665,-1.2443293333053589,0.049726180732250214,-0.05655483901500702,-1.1373310034579736,0.047938790255490964,-0.029174638047798553,0.8694624900817871
0.09217023849487305,-0.006139874458312988,0.005165229085832834,-1.2397208213806152,0.049419187009334564,-0.056296586990356445,-1.130033633526926,0.047750063064635064,-0.030584927665535416,0.8835282325744629
0.09907245635986328,-0.006068050861358643,0.007491670083254576,-1.234767198562622,0.04911578446626663,-0.0559220053255558,-1.1212812324711525,0.047513704539358784,-0.03228316510720331,0.8998563289642334
0.10482072830200195,-0.006270259618759155,0.00915379449725151,-1.229526162147522,0.048802271485328674,-0.05546431615948677,-1.110448797484089,0.04720627606583995,-0.034395241116221845,0.9193120002746582
0.11178731918334961,-0.007335096597671509,0.009682158008217812,-1.2239367961883545,0.0484355166554451,-0.05498018488287926,-1.1018302556167723,0.04695007581800261,-0.036083802471616085,0.9343538284301758
0.11764287948608398,-0.0071414560079574585,0.013649767264723778,-1.2180546522140503,0.048078443855047226,-0.05429770052433014,-1.0902988869011823,0.04659146312651732,-0.03835440900862102,0.9537653923034668
0.12423276901245117,-0.008622780442237854,0.016694653779268265,-1.2118430137634277,0.04764730483293533,-0.05346298962831497,-1.081094096881568,0.046292406436309434,-0.04017628237070929,0.9688413143157959
0.13269901275634766,-0.009094476699829102,0.013250126503407955,-1.2052080631256104,0.04719258099794388,-0.05280047282576561,-1.0709269504242511,0.045949095338771125,-0.04219837828162961,0.985020637512207
0.13907432556152344,-0.008872300386428833,0.01767542026937008,-1.1982543468475342,0.046748965978622437,-0.05191670358181,-1.0582740745258639,0.04550313929422065,-0.04472923106668019,1.004485845565796
